siteid,Name,month,year,years_fire,pre_post_fire,burned,closed_ever,tot_vis,closed_month,d2p
CRG_018,Tamanawas Falls trail,10,2014,-3,pre,no,no,260,open,2014-10-15
CRG_018,Tamanawas Falls trail,10,2015,-2,pre,no,no,718,open,2015-10-15
CRG_018,Tamanawas Falls trail,10,2016,-1,pre,no,no,549,open,2016-10-15
CRG_018,Tamanawas Falls trail,10,2017,0,post,no,no,1174,open,2017-10-15
CRG_018,Tamanawas Falls trail,10,2018,1,post,no,no,1274,open,2018-10-15
CRG_018,Tamanawas Falls trail,11,2014,-3,pre,no,no,155,open,2014-11-15
CRG_018,Tamanawas Falls trail,11,2015,-2,pre,no,no,398,open,2015-11-15
CRG_018,Tamanawas Falls trail,11,2016,-1,pre,no,no,596,open,2016-11-15
CRG_018,Tamanawas Falls trail,11,2017,0,post,no,no,596,open,2017-11-15
CRG_018,Tamanawas Falls trail,11,2018,1,post,no,no,1252,open,2018-11-15
CRG_018,Tamanawas Falls trail,12,2014,-3,pre,no,no,49,open,2014-12-15
CRG_018,Tamanawas Falls trail,12,2015,-2,pre,no,no,383,open,2015-12-15
CRG_018,Tamanawas Falls trail,12,2016,-1,pre,no,no,855,open,2016-12-15
CRG_018,Tamanawas Falls trail,12,2017,0,post,no,no,619,open,2017-12-15
CRG_018,Tamanawas Falls trail,12,2018,1,post,no,no,741,open,2018-12-15
CRG_019,Dog Mountain/Augspurger Mtn,1,2015,-3,pre,no,no,49,open,2015-01-15
CRG_019,Dog Mountain/Augspurger Mtn,1,2016,-2,pre,no,no,76,open,2016-01-15
CRG_019,Dog Mountain/Augspurger Mtn,1,2017,-1,pre,no,no,29,open,2017-01-15
CRG_019,Dog Mountain/Augspurger Mtn,1,2018,0,post,no,no,370,open,2018-01-15
CRG_019,Dog Mountain/Augspurger Mtn,1,2019,1,post,no,no,614,open,2019-01-15
CRG_019,Dog Mountain/Augspurger Mtn,2,2015,-3,pre,no,no,84,open,2015-02-15
CRG_019,Dog Mountain/Augspurger Mtn,2,2016,-2,pre,no,no,225,open,2016-02-15
CRG_019,Dog Mountain/Augspurger Mtn,2,2017,-1,pre,no,no,28,open,2017-02-15
CRG_019,Dog Mountain/Augspurger Mtn,2,2018,0,post,no,no,803,open,2018-02-15
CRG_019,Dog Mountain/Augspurger Mtn,2,2019,1,post,no,no,513,open,2019-02-15
CRG_019,Dog Mountain/Augspurger Mtn,3,2015,-3,pre,no,no,164,open,2015-03-15
CRG_019,Dog Mountain/Augspurger Mtn,3,2016,-2,pre,no,no,510,open,2016-03-15
CRG_019,Dog Mountain/Augspurger Mtn,3,2017,-1,pre,no,no,70,open,2017-03-15
CRG_019,Dog Mountain/Augspurger Mtn,3,2018,0,post,no,no,2602,open,2018-03-15
CRG_019,Dog Mountain/Augspurger Mtn,3,2019,1,post,no,no,1842,open,2019-03-15
CRG_019,Dog Mountain/Augspurger Mtn,4,2015,-3,pre,no,no,515,open,2015-04-15
CRG_019,Dog Mountain/Augspurger Mtn,4,2016,-2,pre,no,no,1991,open,2016-04-15
CRG_019,Dog Mountain/Augspurger Mtn,4,2017,-1,pre,no,no,2006,open,2017-04-15
CRG_019,Dog Mountain/Augspurger Mtn,4,2018,0,post,no,no,3361,open,2018-04-15
CRG_019,Dog Mountain/Augspurger Mtn,4,2019,1,post,no,no,3084,open,2019-04-15
CRG_019,Dog Mountain/Augspurger Mtn,5,2015,-3,pre,no,no,1091,open,2015-05-15
CRG_019,Dog Mountain/Augspurger Mtn,5,2016,-2,pre,no,no,4472,open,2016-05-15
CRG_019,Dog Mountain/Augspurger Mtn,5,2017,-1,pre,no,no,14498,open,2017-05-15
CRG_019,Dog Mountain/Augspurger Mtn,5,2018,0,post,no,no,21134,open,2018-05-15
CRG_019,Dog Mountain/Augspurger Mtn,5,2019,1,post,no,no,15876,open,2019-05-15
CRG_019,Dog Mountain/Augspurger Mtn,6,2015,-3,pre,no,no,520,open,2015-06-15
CRG_019,Dog Mountain/Augspurger Mtn,6,2016,-2,pre,no,no,2617,open,2016-06-15
CRG_019,Dog Mountain/Augspurger Mtn,6,2017,-1,pre,no,no,11098,open,2017-06-15
CRG_019,Dog Mountain/Augspurger Mtn,6,2018,0,post,no,no,7020,open,2018-06-15
CRG_019,Dog Mountain/Augspurger Mtn,6,2019,1,post,no,no,7368,open,2019-06-15
CRG_019,Dog Mountain/Augspurger Mtn,7,2015,-3,pre,no,no,461,open,2015-07-15
CRG_019,Dog Mountain/Augspurger Mtn,7,2016,-2,pre,no,no,1159,open,2016-07-15
CRG_019,Dog Mountain/Augspurger Mtn,7,2017,-1,pre,no,no,5948,open,2017-07-15
CRG_019,Dog Mountain/Augspurger Mtn,7,2018,0,post,no,no,5003,open,2018-07-15
CRG_019,Dog Mountain/Augspurger Mtn,7,2019,1,post,no,no,5781,open,2019-07-15
CRG_019,Dog Mountain/Augspurger Mtn,8,2015,-3,pre,no,no,425,open,2015-08-15
CRG_019,Dog Mountain/Augspurger Mtn,8,2016,-2,pre,no,no,956,open,2016-08-15
CRG_019,Dog Mountain/Augspurger Mtn,8,2017,-1,pre,no,no,3069,open,2017-08-15
CRG_019,Dog Mountain/Augspurger Mtn,8,2018,0,post,no,no,6007,open,2018-08-15
CRG_019,Dog Mountain/Augspurger Mtn,8,2019,1,post,no,no,4877,open,2019-08-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2014,-3,pre,no,no,140,open,2014-09-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2015,-2,pre,no,no,361,open,2015-09-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2016,-2,pre,no,no,220,open,2016-09-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2016,-1,pre,no,no,703,open,2016-09-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2017,0,post,no,no,1262,open,2017-09-15
CRG_019,Dog Mountain/Augspurger Mtn,9,2018,1,post,no,no,2597,open,2018-09-15
CRG_019,Dog Mountain/Augspurger Mtn,10,2014,-3,pre,no,no,143,open,2014-10-15
CRG_019,Dog Mountain/Augspurger Mtn,10,2015,-2,pre,no,no,129,open,2015-10-15
CRG_019,Dog Mountain/Augspurger Mtn,10,2016,-1,pre,no,no,217,open,2016-10-15
CRG_019,Dog Mountain/Augspurger Mtn,10,2017,0,post,no,no,1207,open,2017-10-15
CRG_019,Dog Mountain/Augspurger Mtn,10,2018,1,post,no,no,1972,open,2018-10-15
CRG_019,Dog Mountain/Augspurger Mtn,11,2014,-3,pre,no,no,48,open,2014-11-15
CRG_019,Dog Mountain/Augspurger Mtn,11,2015,-2,pre,no,no,74,open,2015-11-15
CRG_019,Dog Mountain/Augspurger Mtn,11,2016,-1,pre,no,no,278,open,2016-11-15
CRG_019,Dog Mountain/Augspurger Mtn,11,2017,0,post,no,no,801,open,2017-11-15
CRG_019,Dog Mountain/Augspurger Mtn,11,2018,1,post,no,no,1154,open,2018-11-15
CRG_019,Dog Mountain/Augspurger Mtn,12,2014,-3,pre,no,no,28,open,2014-12-15
CRG_019,Dog Mountain/Augspurger Mtn,12,2015,-2,pre,no,no,85,open,2015-12-15
CRG_019,Dog Mountain/Augspurger Mtn,12,2016,-1,pre,no,no,28,open,2016-12-15
CRG_019,Dog Mountain/Augspurger Mtn,12,2017,0,post,no,no,490,open,2017-12-15
CRG_019,Dog Mountain/Augspurger Mtn,12,2018,1,post,no,no,299,open,2018-12-15
CRG_020,Mitchell/Wygant area,1,2015,-3,pre,no,no,71,open,2015-01-15
CRG_020,Mitchell/Wygant area,1,2016,-2,pre,no,no,77,open,2016-01-15
CRG_020,Mitchell/Wygant area,1,2017,-1,pre,no,no,151,open,2017-01-15
CRG_020,Mitchell/Wygant area,1,2018,0,post,no,no,41,open,2018-01-15
CRG_020,Mitchell/Wygant area,1,2019,1,post,no,no,179,open,2019-01-15
CRG_020,Mitchell/Wygant area,2,2015,-3,pre,no,no,211,open,2015-02-15
CRG_020,Mitchell/Wygant area,2,2016,-2,pre,no,no,131,open,2016-02-15
CRG_020,Mitchell/Wygant area,2,2017,-1,pre,no,no,116,open,2017-02-15
CRG_020,Mitchell/Wygant area,2,2018,0,post,no,no,97,open,2018-02-15
CRG_020,Mitchell/Wygant area,2,2019,1,post,no,no,132,open,2019-02-15
CRG_020,Mitchell/Wygant area,3,2015,-3,pre,no,no,186,open,2015-03-15
CRG_020,Mitchell/Wygant area,3,2016,-2,pre,no,no,424,open,2016-03-15
CRG_020,Mitchell/Wygant area,3,2017,-1,pre,no,no,302,open,2017-03-15
CRG_020,Mitchell/Wygant area,3,2018,0,post,no,no,380,open,2018-03-15
CRG_020,Mitchell/Wygant area,3,2019,1,post,no,no,392,open,2019-03-15
CRG_020,Mitchell/Wygant area,4,2015,-3,pre,no,no,324,open,2015-04-15
CRG_020,Mitchell/Wygant area,4,2016,-2,pre,no,no,703,open,2016-04-15
CRG_020,Mitchell/Wygant area,4,2017,-1,pre,no,no,495,open,2017-04-15
CRG_020,Mitchell/Wygant area,4,2018,0,post,no,no,846,open,2018-04-15
CRG_020,Mitchell/Wygant area,4,2019,1,post,no,no,566,open,2019-04-15
CRG_020,Mitchell/Wygant area,5,2015,-3,pre,no,no,300,open,2015-05-15
CRG_020,Mitchell/Wygant area,5,2016,-2,pre,no,no,511,open,2016-05-15
CRG_020,Mitchell/Wygant area,5,2017,-1,pre,no,no,1026,open,2017-05-15
CRG_020,Mitchell/Wygant area,5,2018,0,post,no,no,2228,open,2018-05-15
CRG_020,Mitchell/Wygant area,5,2019,1,post,no,no,1459,open,2019-05-15
CRG_020,Mitchell/Wygant area,6,2015,-3,pre,no,no,316,open,2015-06-15
CRG_020,Mitchell/Wygant area,6,2016,-2,pre,no,no,722,open,2016-06-15
CRG_020,Mitchell/Wygant area,6,2017,-1,pre,no,no,1412,open,2017-06-15
CRG_020,Mitchell/Wygant area,6,2018,0,post,no,no,1364,open,2018-06-15
CRG_020,Mitchell/Wygant area,6,2019,1,post,no,no,1031,open,2019-06-15
CRG_020,Mitchell/Wygant area,7,2015,-3,pre,no,no,452,open,2015-07-15
CRG_020,Mitchell/Wygant area,7,2016,-2,pre,no,no,513,open,2016-07-15
CRG_020,Mitchell/Wygant area,7,2017,-1,pre,no,no,1004,open,2017-07-15
CRG_020,Mitchell/Wygant area,7,2018,0,post,no,no,1198,open,2018-07-15
CRG_020,Mitchell/Wygant area,7,2019,1,post,no,no,1328,open,2019-07-15
CRG_020,Mitchell/Wygant area,8,2015,-3,pre,no,no,325,open,2015-08-15
CRG_020,Mitchell/Wygant area,8,2016,-2,pre,no,no,506,open,2016-08-15
CRG_020,Mitchell/Wygant area,8,2017,-1,pre,no,no,906,open,2017-08-15
CRG_020,Mitchell/Wygant area,8,2018,0,post,no,no,1330,open,2018-08-15
CRG_020,Mitchell/Wygant area,8,2019,1,post,no,no,1262,open,2019-08-15
CRG_020,Mitchell/Wygant area,9,2014,-3,pre,no,no,162,open,2014-09-15
CRG_020,Mitchell/Wygant area,9,2015,-2,pre,no,no,339,open,2015-09-15
CRG_020,Mitchell/Wygant area,9,2016,-2,pre,no,no,201,open,2016-09-15
CRG_020,Mitchell/Wygant area,9,2016,-1,pre,no,no,416,open,2016-09-15
CRG_020,Mitchell/Wygant area,9,2017,0,post,no,no,289,open,2017-09-15
CRG_020,Mitchell/Wygant area,9,2018,1,post,no,no,803,open,2018-09-15
CRG_020,Mitchell/Wygant area,10,2014,-3,pre,no,no,153,open,2014-10-15
CRG_020,Mitchell/Wygant area,10,2015,-2,pre,no,no,264,open,2015-10-15
CRG_020,Mitchell/Wygant area,10,2016,-1,pre,no,no,208,open,2016-10-15
CRG_020,Mitchell/Wygant area,10,2017,0,post,no,no,152,open,2017-10-15
CRG_020,Mitchell/Wygant area,10,2018,1,post,no,no,458,open,2018-10-15
CRG_020,Mitchell/Wygant area,11,2014,-3,pre,no,no,72,open,2014-11-15
CRG_020,Mitchell/Wygant area,11,2015,-2,pre,no,no,130,open,2015-11-15
CRG_020,Mitchell/Wygant area,11,2016,-1,pre,no,no,210,open,2016-11-15
CRG_020,Mitchell/Wygant area,11,2017,0,post,no,no,122,open,2017-11-15
CRG_020,Mitchell/Wygant area,11,2018,1,post,no,no,462,open,2018-11-15
CRG_020,Mitchell/Wygant area,12,2014,-3,pre,no,no,53,open,2014-12-15
CRG_020,Mitchell/Wygant area,12,2015,-2,pre,no,no,89,open,2015-12-15
CRG_020,Mitchell/Wygant area,12,2016,-1,pre,no,no,130,open,2016-12-15
CRG_020,Mitchell/Wygant area,12,2017,0,post,no,no,73,open,2017-12-15
CRG_020,Mitchell/Wygant area,12,2018,1,post,no,no,109,open,2018-12-15
CRG_021,Herman Creek,1,2015,-3,pre,no,yes,75,open,2015-01-15
CRG_021,Herman Creek,1,2016,-2,pre,no,yes,56,open,2016-01-15
CRG_021,Herman Creek,1,2017,-1,pre,no,yes,33,open,2017-01-15
CRG_021,Herman Creek,1,2018,0,post,no,yes,0,closed,2018-01-15
CRG_021,Herman Creek,1,2019,1,post,no,yes,293,open,2019-01-15
CRG_021,Herman Creek,2,2015,-3,pre,no,yes,143,open,2015-02-15
CRG_021,Herman Creek,2,2016,-2,pre,no,yes,152,open,2016-02-15
CRG_021,Herman Creek,2,2017,-1,pre,no,yes,53,open,2017-02-15
CRG_021,Herman Creek,2,2018,0,post,no,yes,0,closed,2018-02-15
CRG_021,Herman Creek,2,2019,1,post,no,yes,173,open,2019-02-15
CRG_021,Herman Creek,3,2015,-3,pre,no,yes,163,open,2015-03-15
CRG_021,Herman Creek,3,2016,-2,pre,no,yes,299,open,2016-03-15
CRG_021,Herman Creek,3,2017,-1,pre,no,yes,236,open,2017-03-15
CRG_021,Herman Creek,3,2018,0,post,no,yes,0,closed,2018-03-15
CRG_021,Herman Creek,3,2019,1,post,no,yes,430,open,2019-03-15
CRG_021,Herman Creek,4,2015,-3,pre,no,yes,287,open,2015-04-15
CRG_021,Herman Creek,4,2016,-2,pre,no,yes,630,open,2016-04-15
CRG_021,Herman Creek,4,2017,-1,pre,no,yes,283,open,2017-04-15
CRG_021,Herman Creek,4,2018,0,post,no,yes,0,closed,2018-04-15
CRG_021,Herman Creek,4,2019,1,post,no,yes,592,open,2019-04-15
CRG_021,Herman Creek,5,2015,-3,pre,no,yes,180,open,2015-05-15
CRG_021,Herman Creek,5,2016,-2,pre,no,yes,815,open,2016-05-15
CRG_021,Herman Creek,5,2017,-1,pre,no,yes,432,open,2017-05-15
CRG_021,Herman Creek,5,2018,0,post,no,yes,0,closed,2018-05-15
CRG_021,Herman Creek,5,2019,1,post,no,yes,1076,open,2019-05-15
CRG_021,Herman Creek,6,2015,-3,pre,no,yes,356,open,2015-06-15
CRG_021,Herman Creek,6,2016,-2,pre,no,yes,573,open,2016-06-15
CRG_021,Herman Creek,6,2017,-1,pre,no,yes,761,open,2017-06-15
CRG_021,Herman Creek,6,2018,0,post,no,yes,796,open,2018-06-15
CRG_021,Herman Creek,6,2019,1,post,no,yes,802,open,2019-06-15
CRG_021,Herman Creek,7,2015,-3,pre,no,yes,327,open,2015-07-15
CRG_021,Herman Creek,7,2016,-2,pre,no,yes,592,open,2016-07-15
CRG_021,Herman Creek,7,2017,-1,pre,no,yes,605,open,2017-07-15
CRG_021,Herman Creek,7,2018,0,post,no,yes,622,open,2018-07-15
CRG_021,Herman Creek,7,2019,1,post,no,yes,522,open,2019-07-15
CRG_021,Herman Creek,8,2015,-3,pre,no,yes,502,open,2015-08-15
CRG_021,Herman Creek,8,2016,-2,pre,no,yes,451,open,2016-08-15
CRG_021,Herman Creek,8,2017,-1,pre,no,yes,468,open,2017-08-15
CRG_021,Herman Creek,8,2018,0,post,no,yes,834,open,2018-08-15
CRG_021,Herman Creek,8,2019,1,post,no,yes,562,open,2019-08-15
CRG_021,Herman Creek,9,2014,-3,pre,no,yes,183,open,2014-09-15
CRG_021,Herman Creek,9,2015,-2,pre,no,yes,197,open,2015-09-15
CRG_021,Herman Creek,9,2016,-2,pre,no,yes,98,open,2016-09-15
CRG_021,Herman Creek,9,2016,-1,pre,no,yes,299,open,2016-09-15
CRG_021,Herman Creek,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_021,Herman Creek,9,2018,1,post,no,yes,363,open,2018-09-15
CRG_021,Herman Creek,10,2014,-3,pre,no,yes,104,open,2014-10-15
CRG_021,Herman Creek,10,2015,-2,pre,no,yes,249,open,2015-10-15
CRG_021,Herman Creek,10,2016,-1,pre,no,yes,143,open,2016-10-15
CRG_021,Herman Creek,10,2017,0,post,no,yes,0,closed,2017-10-15
CRG_021,Herman Creek,10,2018,1,post,no,yes,275,open,2018-10-15
CRG_021,Herman Creek,11,2014,-3,pre,no,yes,61,open,2014-11-15
CRG_021,Herman Creek,11,2015,-2,pre,no,yes,108,open,2015-11-15
CRG_021,Herman Creek,11,2016,-1,pre,no,yes,181,open,2016-11-15
CRG_021,Herman Creek,11,2017,0,post,no,yes,0,closed,2017-11-15
CRG_021,Herman Creek,11,2018,1,post,no,yes,218,open,2018-11-15
CRG_021,Herman Creek,12,2014,-3,pre,no,yes,32,open,2014-12-15
CRG_021,Herman Creek,12,2015,-2,pre,no,yes,76,open,2015-12-15
CRG_021,Herman Creek,12,2016,-1,pre,no,yes,68,open,2016-12-15
CRG_021,Herman Creek,12,2017,0,post,no,yes,0,closed,2017-12-15
CRG_021,Herman Creek,12,2018,1,post,no,yes,108,open,2018-12-15
CRG_022,Horsetail Falls,1,2015,-3,pre,no,yes,328,open,2015-01-15
CRG_022,Horsetail Falls,1,2016,-2,pre,no,yes,403,open,2016-01-15
CRG_022,Horsetail Falls,1,2017,-1,pre,no,yes,921,open,2017-01-15
CRG_022,Horsetail Falls,1,2018,0,post,no,yes,0,closed,2018-01-15
CRG_022,Horsetail Falls,1,2019,1,post,no,yes,460,open,2019-01-15
CRG_022,Horsetail Falls,2,2015,-3,pre,no,yes,690,open,2015-02-15
CRG_022,Horsetail Falls,2,2016,-2,pre,no,yes,638,open,2016-02-15
CRG_022,Horsetail Falls,2,2017,-1,pre,no,yes,548,open,2017-02-15
CRG_022,Horsetail Falls,2,2018,0,post,no,yes,0,closed,2018-02-15
CRG_022,Horsetail Falls,2,2019,1,post,no,yes,623,open,2019-02-15
CRG_022,Horsetail Falls,3,2015,-3,pre,no,yes,809,open,2015-03-15
CRG_022,Horsetail Falls,3,2016,-2,pre,no,yes,1475,open,2016-03-15
CRG_022,Horsetail Falls,3,2017,-1,pre,no,yes,1801,open,2017-03-15
CRG_022,Horsetail Falls,3,2018,0,post,no,yes,0,closed,2018-03-15
CRG_022,Horsetail Falls,3,2019,1,post,no,yes,1803,open,2019-03-15
CRG_022,Horsetail Falls,4,2015,-3,pre,no,yes,2057,open,2015-04-15
CRG_022,Horsetail Falls,4,2016,-2,pre,no,yes,2640,open,2016-04-15
CRG_022,Horsetail Falls,4,2017,-1,pre,no,yes,3322,open,2017-04-15
CRG_022,Horsetail Falls,4,2018,0,post,no,yes,0,closed,2018-04-15
CRG_022,Horsetail Falls,4,2019,1,post,no,yes,1757,open,2019-04-15
CRG_022,Horsetail Falls,5,2015,-3,pre,no,yes,2408,open,2015-05-15
CRG_022,Horsetail Falls,5,2016,-2,pre,no,yes,7032,open,2016-05-15
CRG_022,Horsetail Falls,5,2017,-1,pre,no,yes,4930,open,2017-05-15
CRG_022,Horsetail Falls,5,2018,0,post,no,yes,0,closed,2018-05-15
CRG_022,Horsetail Falls,5,2019,1,post,no,yes,4230,open,2019-05-15
CRG_022,Horsetail Falls,6,2015,-3,pre,no,yes,3185,open,2015-06-15
CRG_022,Horsetail Falls,6,2016,-2,pre,no,yes,8029,open,2016-06-15
CRG_022,Horsetail Falls,6,2017,-1,pre,no,yes,8627,open,2017-06-15
CRG_022,Horsetail Falls,6,2018,0,post,no,yes,0,closed,2018-06-15
CRG_022,Horsetail Falls,6,2019,1,post,no,yes,4012,open,2019-06-15
CRG_022,Horsetail Falls,7,2015,-3,pre,no,yes,4175,open,2015-07-15
CRG_022,Horsetail Falls,7,2016,-2,pre,no,yes,6838,open,2016-07-15
CRG_022,Horsetail Falls,7,2017,-1,pre,no,yes,8687,open,2017-07-15
CRG_022,Horsetail Falls,7,2018,0,post,no,yes,0,closed,2018-07-15
CRG_022,Horsetail Falls,7,2019,1,post,no,yes,5143,open,2019-07-15
CRG_022,Horsetail Falls,8,2015,-3,pre,no,yes,2731,open,2015-08-15
CRG_022,Horsetail Falls,8,2016,-2,pre,no,yes,7348,open,2016-08-15
CRG_022,Horsetail Falls,8,2017,-1,pre,no,yes,6861,open,2017-08-15
CRG_022,Horsetail Falls,8,2018,0,post,no,yes,0,closed,2018-08-15
CRG_022,Horsetail Falls,8,2019,1,post,no,yes,5011,open,2019-08-15
CRG_022,Horsetail Falls,9,2014,-3,pre,no,yes,1625,open,2014-09-15
CRG_022,Horsetail Falls,9,2015,-2,pre,no,yes,2200,open,2015-09-15
CRG_022,Horsetail Falls,9,2016,-2,pre,no,yes,1388,open,2016-09-15
CRG_022,Horsetail Falls,9,2016,-1,pre,no,yes,3515,open,2016-09-15
CRG_022,Horsetail Falls,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_022,Horsetail Falls,9,2018,1,post,no,yes,0,closed,2018-09-15
CRG_022,Horsetail Falls,10,2014,-3,pre,no,yes,683,open,2014-10-15
CRG_022,Horsetail Falls,10,2015,-2,pre,no,yes,1618,open,2015-10-15
CRG_022,Horsetail Falls,10,2016,-1,pre,no,yes,1176,open,2016-10-15
CRG_022,Horsetail Falls,10,2017,0,post,no,yes,0,closed,2017-10-15
CRG_022,Horsetail Falls,10,2018,1,post,no,yes,0,closed,2018-10-15
CRG_022,Horsetail Falls,11,2014,-3,pre,no,yes,432,open,2014-11-15
CRG_022,Horsetail Falls,11,2015,-2,pre,no,yes,776,open,2015-11-15
CRG_022,Horsetail Falls,11,2016,-1,pre,no,yes,1022,open,2016-11-15
CRG_022,Horsetail Falls,11,2017,0,post,no,yes,0,closed,2017-11-15
CRG_022,Horsetail Falls,11,2018,1,post,no,yes,116,closed,2018-11-15
CRG_022,Horsetail Falls,12,2014,-3,pre,no,yes,190,open,2014-12-15
CRG_022,Horsetail Falls,12,2015,-2,pre,no,yes,465,open,2015-12-15
CRG_022,Horsetail Falls,12,2016,-1,pre,no,yes,677,open,2016-12-15
CRG_022,Horsetail Falls,12,2017,0,post,no,yes,0,closed,2017-12-15
CRG_022,Horsetail Falls,12,2018,1,post,no,yes,314,open,2018-12-15
CRG_023,Wahkeena Falls,1,2015,-3,pre,no,yes,200,open,2015-01-15
CRG_023,Wahkeena Falls,1,2016,-2,pre,no,yes,409,open,2016-01-15
CRG_023,Wahkeena Falls,1,2017,-1,pre,no,yes,424,open,2017-01-15
CRG_023,Wahkeena Falls,1,2018,0,post,no,yes,0,closed,2018-01-15
CRG_023,Wahkeena Falls,1,2019,1,post,no,yes,1309,open,2019-01-15
CRG_023,Wahkeena Falls,2,2015,-3,pre,no,yes,489,open,2015-02-15
CRG_023,Wahkeena Falls,2,2016,-2,pre,no,yes,755,open,2016-02-15
CRG_023,Wahkeena Falls,2,2017,-1,pre,no,yes,531,open,2017-02-15
CRG_023,Wahkeena Falls,2,2018,0,post,no,yes,0,closed,2018-02-15
CRG_023,Wahkeena Falls,2,2019,1,post,no,yes,761,open,2019-02-15
CRG_023,Wahkeena Falls,3,2015,-3,pre,no,yes,587,open,2015-03-15
CRG_023,Wahkeena Falls,3,2016,-2,pre,no,yes,1645,open,2016-03-15
CRG_023,Wahkeena Falls,3,2017,-1,pre,no,yes,1229,open,2017-03-15
CRG_023,Wahkeena Falls,3,2018,0,post,no,yes,0,closed,2018-03-15
CRG_023,Wahkeena Falls,3,2019,1,post,no,yes,2826,open,2019-03-15
CRG_023,Wahkeena Falls,4,2015,-3,pre,no,yes,1413,open,2015-04-15
CRG_023,Wahkeena Falls,4,2016,-2,pre,no,yes,2336,open,2016-04-15
CRG_023,Wahkeena Falls,4,2017,-1,pre,no,yes,2235,open,2017-04-15
CRG_023,Wahkeena Falls,4,2018,0,post,no,yes,0,closed,2018-04-15
CRG_023,Wahkeena Falls,4,2019,1,post,no,yes,2252,open,2019-04-15
CRG_023,Wahkeena Falls,5,2015,-3,pre,no,yes,1834,open,2015-05-15
CRG_023,Wahkeena Falls,5,2016,-2,pre,no,yes,4073,open,2016-05-15
CRG_023,Wahkeena Falls,5,2017,-1,pre,no,yes,3723,open,2017-05-15
CRG_023,Wahkeena Falls,5,2018,0,post,no,yes,0,closed,2018-05-15
CRG_023,Wahkeena Falls,5,2019,1,post,no,yes,5581,open,2019-05-15
CRG_023,Wahkeena Falls,6,2015,-3,pre,no,yes,2648,open,2015-06-15
CRG_023,Wahkeena Falls,6,2016,-2,pre,no,yes,4775,open,2016-06-15
CRG_023,Wahkeena Falls,6,2017,-1,pre,no,yes,7385,open,2017-06-15
CRG_023,Wahkeena Falls,6,2018,0,post,no,yes,0,closed,2018-06-15
CRG_023,Wahkeena Falls,6,2019,1,post,no,yes,5253,open,2019-06-15
CRG_023,Wahkeena Falls,7,2015,-3,pre,no,yes,3318,open,2015-07-15
CRG_023,Wahkeena Falls,7,2016,-2,pre,no,yes,5791,open,2016-07-15
CRG_023,Wahkeena Falls,7,2017,-1,pre,no,yes,6611,open,2017-07-15
CRG_023,Wahkeena Falls,7,2018,0,post,no,yes,0,closed,2018-07-15
CRG_023,Wahkeena Falls,7,2019,1,post,no,yes,8423,open,2019-07-15
CRG_023,Wahkeena Falls,8,2015,-3,pre,no,yes,2528,open,2015-08-15
CRG_023,Wahkeena Falls,8,2016,-2,pre,no,yes,5685,open,2016-08-15
CRG_023,Wahkeena Falls,8,2017,-1,pre,no,yes,6831,open,2017-08-15
CRG_023,Wahkeena Falls,8,2018,0,post,no,yes,0,closed,2018-08-15
CRG_023,Wahkeena Falls,8,2019,1,post,no,yes,7196,open,2019-08-15
CRG_023,Wahkeena Falls,9,2014,-3,pre,no,yes,882,open,2014-09-15
CRG_023,Wahkeena Falls,9,2015,-2,pre,no,yes,2219,open,2015-09-15
CRG_023,Wahkeena Falls,9,2016,-2,pre,no,yes,1238,open,2016-09-15
CRG_023,Wahkeena Falls,9,2016,-1,pre,no,yes,3379,open,2016-09-15
CRG_023,Wahkeena Falls,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_023,Wahkeena Falls,9,2018,1,post,no,yes,0,closed,2018-09-15
CRG_023,Wahkeena Falls,10,2014,-3,pre,no,yes,302,open,2014-10-15
CRG_023,Wahkeena Falls,10,2015,-2,pre,no,yes,1522,open,2015-10-15
CRG_023,Wahkeena Falls,10,2016,-1,pre,no,yes,1375,open,2016-10-15
CRG_023,Wahkeena Falls,10,2017,0,post,no,yes,0,closed,2017-10-15
CRG_023,Wahkeena Falls,10,2018,1,post,no,yes,0,closed,2018-10-15
CRG_023,Wahkeena Falls,11,2014,-3,pre,no,yes,126,open,2014-11-15
CRG_023,Wahkeena Falls,11,2015,-2,pre,no,yes,777,open,2015-11-15
CRG_023,Wahkeena Falls,11,2016,-1,pre,no,yes,1193,open,2016-11-15
CRG_023,Wahkeena Falls,11,2017,0,post,no,yes,0,closed,2017-11-15
CRG_023,Wahkeena Falls,11,2018,1,post,no,yes,303,closed,2018-11-15
CRG_023,Wahkeena Falls,12,2014,-3,pre,no,yes,173,open,2014-12-15
CRG_023,Wahkeena Falls,12,2015,-2,pre,no,yes,536,open,2015-12-15
CRG_023,Wahkeena Falls,12,2016,-1,pre,no,yes,556,open,2016-12-15
CRG_023,Wahkeena Falls,12,2017,0,post,no,yes,0,closed,2017-12-15
CRG_023,Wahkeena Falls,12,2018,1,post,no,yes,686,open,2018-12-15
CRG_024,Angels rest trail,1,2015,-3,pre,no,yes,464,open,2015-01-15
